% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
3848	0	5	3	0	16	389	0	1	0	1.64782
3856	0	4	1	0	16	389	1	0	0	0.364577
3856	0	4	2	0	16	389	1	0	0	0.421836
3856	0	4	3	0	16	389	1	0	0	5.23231
3856	0	5	1	0	16	389	1	0	0	0.16486
3856	0	5	2	0	16	389	1	0	0	0.320232
3856	0	5	3	0	16	389	1	0	0	1.64782
3864	0	4	1	0	16	389	2	0	0	0.364577
3864	0	4	2	0	16	389	2	0	0	0.421836
3864	0	4	3	0	16	389	2	0	0	5.23231
3864	0	5	1	0	16	389	2	0	0	0.16486
3864	0	5	2	0	16	389	2	0	0	0.320232
3864	0	5	3	0	16	389	2	0	0	1.64782
3872	0	4	1	0	16	389	3	0	0	0.364577
3872	0	4	2	0	16	389	3	0	0	0.421836
3872	0	4	3	0	16	389	3	0	0	5.23231
3872	0	5	1	0	16	389	3	0	0	0.16486
3872	0	5	2	0	16	389	3	0	0	0.320232
3872	0	5	3	0	16	389	3	0	0	1.64782
3888	0	4	1	0	16	389	0	1	0	0.364577
3888	0	4	2	0	16	389	0	1	0	0.385311
3888	0	4	3	0	16	389	0	1	0	5.13589
3888	0	5	1	0	16	389	0	1	0	0.16486
3888	0	5	2	0	16	389	0	1	0	0.30545
3888	0	5	3	0	16	389	0	1	0	1.62611
3896	0	4	1	0	16	389	1	0	0	0.364577
3896	0	4	2	0	16	389	1	0	0	0.385311
3896	0	4	3	0	16	389	1	0	0	5.13589
3896	0	5	1	0	16	389	1	0	0	0.16486
3896	0	5	2	0	16	389	1	0	0	0.30545
3896	0	5	3	0	16	389	1	0	0	1.62611
3904	0	4	1	0	16	389	2	0	0	0.364577
3904	0	4	2	0	16	389	2	0	0	0.385311
3904	0	4	3	0	16	389	2	0	0	5.13589
3904	0	5	1	0	16	389	2	0	0	0.16486
3904	0	5	2	0	16	389	2	0	0	0.30545
3904	0	5	3	0	16	389	2	0	0	1.62611
3912	0	4	1	0	16	389	3	0	0	0.364577
3912	0	4	2	0	16	389	3	0	0	0.385311
3912	0	4	3	0	16	389	3	0	0	5.13589
3912	0	5	1	0	16	389	3	0	0	0.16486
3912	0	5	2	0	16	389	3	0	0	0.30545
3912	0	5	3	0	16	389	3	0	0	1.62611
3928	0	3	1	0	16	389	0	1	0	1.24201
3928	0	3	2	0	16	389	0	1	0	4.62607
3928	0	4	1	0	16	389	0	1	0	0.339113
3928	0	4	2	0	16	389	0	1	0	0.504469
3928	0	5	1	0	16	389	0	1	0	0.156502
3928	0	5	2	0	16	389	0	1	0	0.355595
3936	0	3	1	0	16	389	1	0	0	1.24201
3936	0	3	2	0	16	389	1	0	0	4.62607
3936	0	4	1	0	16	389	1	0	0	0.339113
3936	0	4	2	0	16	389	1	0	0	0.504469
3936	0	5	1	0	16	389	1	0	0	0.156502
3936	0	5	2	0	16	389	1	0	0	0.355595
3944	0	3	1	0	16	389	2	0	0	1.24201
3944	0	3	2	0	16	389	2	0	0	4.62607
3944	0	4	1	0	16	389	2	0	0	0.339113
3944	0	4	2	0	16	389	2	0	0	0.504469
3944	0	5	1	0	16	389	2	0	0	0.156502
3944	0	5	2	0	16	389	2	0	0	0.355595
3952	0	3	1	0	16	389	3	0	0	1.24201
3952	0	3	2	0	16	389	3	0	0	4.62607
3952	0	4	1	0	16	389	3	0	0	0.339113
3952	0	4	2	0	16	389	3	0	0	0.504469
3952	0	5	1	0	16	389	3	0	0	0.156502
3952	0	5	2	0	16	389	3	0	0	0.355595
3968	0	4	1	0	16	389	0	1	0	0.32638
3968	0	4	2	0	16	389	0	1	0	0.490999
3968	0	4	3	0	16	389	0	1	0	5.52155
3968	0	5	1	0	16	389	0	1	0	0.152323
3968	0	5	2	0	16	389	0	1	0	0.351105
3968	0	5	3	0	16	389	0	1	0	1.71295
3976	0	4	1	0	16	389	1	0	0	0.32638
3976	0	4	2	0	16	389	1	0	0	0.490999
3976	0	4	3	0	16	389	1	0	1	5.52155
3976	0	5	1	0	16	389	1	0	0	0.152323
3976	0	5	2	0	16	389	1	0	0	0.351105
3976	0	5	3	0	16	389	1	0	0	1.71295
3984	0	4	1	0	16	389	2	0	0	0.32638
3984	0	4	2	0	16	389	2	0	0	0.490999
3984	0	4	3	0	16	389	2	0	1	5.52155
3984	0	5	1	0	16	389	2	0	0	0.152323
3984	0	5	2	0	16	389	2	0	0	0.351105
3984	0	5	3	0	16	389	2	0	1	1.71295
3992	0	4	1	0	16	389	3	0	0	0.32638
3992	0	4	2	0	16	389	3	0	0	0.490999
3992	0	4	3	0	16	389	3	0	1	5.52155
3992	0	5	1	0	16	389	3	0	0	0.152323
3992	0	5	2	0	16	389	3	0	0	0.351105
3992	0	5	3	0	16	389	3	0	1	1.71295
4016	0	4	1	0	16	389	1	0	0	0.314461
4016	0	4	2	0	16	389	1	0	0	0.531411
4016	0	4	3	0	16	389	1	0	0	5.38159
4016	0	5	1	0	16	389	1	0	0	0.151491
4016	0	5	2	0	16	389	1	0	0	0.364577
4016	0	5	3	0	16	389	1	0	0	1.69185
4024	0	4	1	0	16	389	2	0	0	0.314461
4024	0	4	2	0	16	389	2	0	0	0.531411
4024	0	4	3	0	16	389	2	0	0	5.38159
4024	0	5	1	0	16	389	2	0	0	0.151491
4024	0	5	2	0	16	389	2	0	0	0.364577
4024	0	5	3	0	16	389	2	0	0	1.69185
4032	0	4	1	0	16	389	3	0	0	0.314461
4032	0	4	2	0	16	389	3	0	0	0.531411
4032	0	4	3	0	16	389	3	0	0	5.38159
4032	0	5	1	0	16	389	3	0	0	0.151491
4032	0	5	2	0	16	389	3	0	0	0.364577
4032	0	5	3	0	16	389	3	0	0	1.69185
4056	0	3	1	0	16	389	1	0	0	1.71295
4056	0	3	2	0	16	389	1	0	0	5.52155
4056	0	4	1	0	16	389	1	0	0	0.364577
4056	0	4	2	0	16	389	1	0	0	0.531411
4056	0	5	1	0	16	389	1	0	0	0.16486
4056	0	5	2	0	16	389	1	0	0	0.364577
4064	0	3	1	0	16	389	2	0	0	1.71295
4064	0	3	2	0	16	389	2	0	1	5.52155
4064	0	4	1	0	16	389	2	0	0	0.364577
4064	0	4	2	0	16	389	2	0	0	0.531411
4064	0	5	1	0	16	389	2	0	0	0.16486
4064	0	5	2	0	16	389	2	0	0	0.364577
4072	0	3	1	0	16	389	3	0	1	1.71295
4072	0	3	2	0	16	389	3	0	1	5.52155
4072	0	4	1	0	16	389	3	0	0	0.364577
4072	0	4	2	0	16	389	3	0	0	0.531411
4072	0	5	1	0	16	389	3	0	0	0.16486
4072	0	5	2	0	16	389	3	0	0	0.364577
4096	0	3	1	0	16	389	1	0	0	1.00654
4096	0	3	2	0	16	389	1	0	0	4.17833
4096	0	4	1	0	16	389	1	0	0	0.32638
4096	0	4	2	0	16	389	1	0	0	0.490999
4096	0	5	1	0	16	389	1	0	0	0.152323
4096	0	5	2	0	16	389	1	0	0	0.351105
4104	0	3	1	0	16	389	2	0	0	1.00654
4104	0	3	2	0	16	389	2	0	0	4.17833
4104	0	4	1	0	16	389	2	0	0	0.32638
4104	0	4	2	0	16	389	2	0	0	0.490999
4104	0	5	1	0	16	389	2	0	0	0.152323
4104	0	5	2	0	16	389	2	0	0	0.351105
4112	0	3	1	0	16	389	3	0	0	1.00654
4112	0	3	2	0	16	389	3	0	0	4.17833
4112	0	4	1	0	16	389	3	0	0	0.32638
4112	0	4	2	0	16	389	3	0	0	0.490999
4112	0	5	1	0	16	389	3	0	0	0.152323
4112	0	5	2	0	16	389	3	0	0	0.351105
4136	0	3	1	0	16	389	1	0	0	0.544252
4136	0	3	2	0	16	389	1	0	0	3.09279
4136	0	3	4	0	16	389	1	0	0	2.19731
4136	0	5	1	0	16	389	1	0	0	0.0617604
4136	0	5	2	0	16	389	1	0	0	0.213082
4136	0	5	4	0	16	389	1	0	0	4.83494
4144	0	3	1	0	16	389	2	0	0	0.544252
4144	0	3	2	0	16	389	2	0	0	3.09279
4144	0	3	4	0	16	389	2	0	0	2.19731
4144	0	5	1	0	16	389	2	0	0	0.0617604
4144	0	5	2	0	16	389	2	0	0	0.213082
4144	0	5	4	0	16	389	2	0	0	4.83494
4152	0	3	1	0	16	389	3	0	0	0.544252
4152	0	3	2	0	16	389	3	0	0	3.09279
4152	0	3	4	0	16	389	3	0	0	2.19731
4152	0	5	1	0	16	389	3	0	0	0.0617604
4152	0	5	2	0	16	389	3	0	0	0.213082
4152	0	5	4	0	16	389	3	0	0	4.83494
4176	0	3	1	0	16	389	1	0	0	1.71295
4176	0	3	2	0	16	389	1	0	0	5.52155
4176	0	4	1	0	16	389	1	0	0	0.364577
4176	0	4	2	0	16	389	1	0	0	0.531411
4176	0	5	1	0	16	389	1	0	0	0.16486
4176	0	5	2	0	16	389	1	0	0	0.364577
4184	0	3	1	0	16	389	2	0	0	1.71295
4184	0	3	2	0	16	389	2	0	1	5.52155
4184	0	4	1	0	16	389	2	0	0	0.364577
4184	0	4	2	0	16	389	2	0	0	0.531411
4184	0	5	1	0	16	389	2	0	0	0.16486
4184	0	5	2	0	16	389	2	0	0	0.364577
4192	0	3	1	0	16	389	3	0	1	1.71295
4192	0	3	2	0	16	389	3	0	1	5.52155
4192	0	4	1	0	16	389	3	0	0	0.364577
4192	0	4	2	0	16	389	3	0	0	0.531411
4192	0	5	1	0	16	389	3	0	0	0.16486
4192	0	5	2	0	16	389	3	0	0	0.364577
4216	0	4	1	0	16	389	1	0	0	0.364577
4216	0	4	2	0	16	389	1	0	0	0.531411
4216	0	4	3	0	16	389	1	0	1	5.52155
4216	0	5	1	0	16	389	1	0	0	0.16486
4216	0	5	2	0	16	389	1	0	0	0.364577
4216	0	5	3	0	16	389	1	0	0	1.71295
4224	0	4	1	0	16	389	2	0	0	0.364577
4224	0	4	2	0	16	389	2	0	0	0.531411
4224	0	4	3	0	16	389	2	0	1	5.52155
4224	0	5	1	0	16	389	2	0	0	0.16486
4224	0	5	2	0	16	389	2	0	0	0.364577
4224	0	5	3	0	16	389	2	0	0	1.71295
4232	0	4	1	0	16	389	3	0	0	0.364577
4232	0	4	2	0	16	389	3	0	0	0.531411
4232	0	4	3	0	16	389	3	0	1	5.52155
4232	0	5	1	0	16	389	3	0	0	0.16486
4232	0	5	2	0	16	389	3	0	0	0.364577
4232	0	5	3	0	16	389	3	0	1	1.71295
4256	0	4	1	0	16	389	1	0	0	0.214228
4256	0	4	2	0	16	389	1	0	0	0.421836
4256	0	4	3	0	16	389	1	0	0	4.81241
4256	0	5	1	0	16	389	1	0	0	0.124755
4256	0	5	2	0	16	389	1	0	0	0.320232
4256	0	5	3	0	16	389	1	0	0	1.58452
4264	0	4	1	0	16	389	2	0	0	0.214228
4264	0	4	2	0	16	389	2	0	0	0.421836
4264	0	4	3	0	16	389	2	0	0	4.81241
4264	0	5	1	0	16	389	2	0	0	0.124755
4264	0	5	2	0	16	389	2	0	0	0.320232
4264	0	5	3	0	16	389	2	0	0	1.58452
4272	0	4	1	0	16	389	3	0	0	0.214228
4272	0	4	2	0	16	389	3	0	0	0.421836
4272	0	4	3	0	16	389	3	0	0	4.81241
4272	0	5	1	0	16	389	3	0	0	0.124755
4272	0	5	2	0	16	389	3	0	0	0.320232
4272	0	5	3	0	16	389	3	0	0	1.58452
4296	0	3	1	0	16	389	1	0	0	1.24201
4296	0	3	2	0	16	389	1	0	0	4.62607
4296	0	4	1	0	16	389	1	0	0	0.339113
4296	0	4	2	0	16	389	1	0	0	0.504469
4296	0	5	1	0	16	389	1	0	0	0.156502
4296	0	5	2	0	16	389	1	0	0	0.355595
4304	0	3	1	0	16	389	2	0	0	1.24201
4304	0	3	2	0	16	389	2	0	0	4.62607
4304	0	4	1	0	16	389	2	0	0	0.339113
4304	0	4	2	0	16	389	2	0	0	0.504469
4304	0	5	1	0	16	389	2	0	0	0.156502
4304	0	5	2	0	16	389	2	0	0	0.355595
4312	0	3	1	0	16	389	3	0	0	1.24201
4312	0	3	2	0	16	389	3	0	0	4.62607
4312	0	4	1	0	16	389	3	0	0	0.339113
4312	0	4	2	0	16	389	3	0	0	0.504469
4312	0	5	1	0	16	389	3	0	0	0.156502
4312	0	5	2	0	16	389	3	0	0	0.355595
4336	0	4	1	0	16	389	1	0	0	0.313648
4336	0	4	2	0	16	389	1	0	0	0.477528
4336	0	4	3	0	16	389	1	0	0	5.52155
4336	0	5	1	0	16	389	1	0	0	0.148144
4336	0	5	2	0	16	389	1	0	0	0.346614
4336	0	5	3	0	16	389	1	0	0	1.71295
4344	0	4	1	0	16	389	2	0	0	0.313648
4344	0	4	2	0	16	389	2	0	0	0.477528
4344	0	4	3	0	16	389	2	0	1	5.52155
4344	0	5	1	0	16	389	2	0	0	0.148144
4344	0	5	2	0	16	389	2	0	0	0.346614
4344	0	5	3	0	16	389	2	0	0	1.71295
4352	0	4	1	0	16	389	3	0	0	0.313648
4352	0	4	2	0	16	389	3	0	0	0.477528
4352	0	4	3	0	16	389	3	0	1	5.52155
4352	0	5	1	0	16	389	3	0	0	0.148144
4352	0	5	2	0	16	389	3	0	0	0.346614
4352	0	5	3	0	16	389	3	0	1	1.71295
4416	0	3	1	0	16	389	1	0	0	1.71295
4416	0	3	2	0	16	389	1	0	0	5.52155
4416	0	4	1	0	16	389	1	0	0	0.364577
4416	0	4	2	0	16	389	1	0	0	0.531411
4416	0	5	1	0	16	389	1	0	0	0.16486
4416	0	5	2	0	16	389	1	0	0	0.364577
4424	0	3	1	0	16	389	2	0	0	1.71295
4424	0	3	2	0	16	389	2	0	1	5.52155
4424	0	4	1	0	16	389	2	0	0	0.364577
4424	0	4	2	0	16	389	2	0	0	0.531411
4424	0	5	1	0	16	389	2	0	0	0.16486
4424	0	5	2	0	16	389	2	0	0	0.364577
4432	0	3	1	0	16	389	3	0	1	1.71295
4432	0	3	2	0	16	389	3	0	1	5.52155
4432	0	4	1	0	16	389	3	0	0	0.364577
4432	0	4	2	0	16	389	3	0	0	0.531411
4432	0	5	1	0	16	389	3	0	0	0.16486
4432	0	5	2	0	16	389	3	0	0	0.364577
4456	0	3	1	0	16	389	1	0	0	1.71295
4456	0	3	2	0	16	389	1	0	0	5.52155
4456	0	4	1	0	16	389	1	0	0	0.364577
4456	0	4	2	0	16	389	1	0	0	0.531411
4456	0	5	1	0	16	389	1	0	0	0.16486
4456	0	5	2	0	16	389	1	0	0	0.364577
4464	0	3	1	0	16	389	2	0	0	1.71295
4464	0	3	2	0	16	389	2	0	1	5.52155
4464	0	4	1	0	16	389	2	0	0	0.364577
4464	0	4	2	0	16	389	2	0	0	0.531411
4464	0	5	1	0	16	389	2	0	0	0.16486
4464	0	5	2	0	16	389	2	0	0	0.364577
4472	0	3	1	0	16	389	3	0	1	1.71295
4472	0	3	2	0	16	389	3	0	1	5.52155
4472	0	4	1	0	16	389	3	0	0	0.364577
4472	0	4	2	0	16	389	3	0	0	0.531411
4472	0	5	1	0	16	389	3	0	0	0.16486
4472	0	5	2	0	16	389	3	0	0	0.364577
4496	0	3	1	0	16	389	1	0	0	0.65334
4496	0	3	2	0	16	389	1	0	0	3.95446
4496	0	3	4	0	16	389	1	0	0	3.50672
4496	0	3	5	0	16	389	1	0	0	0.88881
4504	0	3	1	0	16	389	2	0	0	0.65334
4504	0	3	2	0	16	389	2	0	0	3.95446
4504	0	3	4	0	16	389	2	0	0	3.50672
4504	0	3	5	0	16	389	2	0	0	0.88881
4512	0	3	1	0	16	389	3	0	0	0.65334
4512	0	3	2	0	16	389	3	0	0	3.95446
4512	0	3	4	0	16	389	3	0	0	3.50672
4512	0	3	5	0	16	389	3	0	0	0.88881
4536	0	3	1	0	16	389	1	0	0	1.00654
4536	0	3	2	0	16	389	1	0	0	4.17833
4536	0	4	1	0	16	389	1	0	0	0.32638
4536	0	4	2	0	16	389	1	0	0	0.490999
4536	0	5	1	0	16	389	1	0	0	0.152323
4536	0	5	2	0	16	389	1	0	0	0.351105
4544	0	3	1	0	16	389	2	0	0	1.00654
4544	0	3	2	0	16	389	2	0	0	4.17833
4544	0	4	1	0	16	389	2	0	0	0.32638
4544	0	4	2	0	16	389	2	0	0	0.490999
4544	0	5	1	0	16	389	2	0	0	0.152323
4544	0	5	2	0	16	389	2	0	0	0.351105
4552	0	3	1	0	16	389	3	0	0	1.00654
4552	0	3	2	0	16	389	3	0	0	4.17833
4552	0	4	1	0	16	389	3	0	0	0.32638
4552	0	4	2	0	16	389	3	0	0	0.490999
4552	0	5	1	0	16	389	3	0	0	0.152323
4552	0	5	2	0	16	389	3	0	0	0.351105
4576	0	4	1	0	16	389	1	0	0	0.364577
4576	0	4	2	0	16	389	1	0	0	0.385311
4576	0	4	3	0	16	389	1	0	0	5.13589
4576	0	5	1	0	16	389	1	0	0	0.16486
4576	0	5	2	0	16	389	1	0	0	0.30545
4576	0	5	3	0	16	389	1	0	0	1.62611
4584	0	4	1	0	16	389	2	0	0	0.364577
4584	0	4	2	0	16	389	2	0	0	0.385311
4584	0	4	3	0	16	389	2	0	0	5.13589
4584	0	5	1	0	16	389	2	0	0	0.16486
4584	0	5	2	0	16	389	2	0	0	0.30545
4584	0	5	3	0	16	389	2	0	0	1.62611
4592	0	4	1	0	16	389	3	0	0	0.364577
4592	0	4	2	0	16	389	3	0	0	0.385311
4592	0	4	3	0	16	389	3	0	0	5.13589
4592	0	5	1	0	16	389	3	0	0	0.16486
4592	0	5	2	0	16	389	3	0	0	0.30545
4592	0	5	3	0	16	389	3	0	0	1.62611
4616	0	4	1	0	16	389	1	0	0	0.364577
4616	0	4	2	0	16	389	1	0	0	0.348786
4616	0	4	3	0	16	389	1	0	0	5.03948
4616	0	5	1	0	16	389	1	0	0	0.16486
4616	0	5	2	0	16	389	1	0	0	0.290669
4616	0	5	3	0	16	389	1	0	0	1.6044
4624	0	4	1	0	16	389	2	0	0	0.364577
4624	0	4	2	0	16	389	2	0	0	0.348786
4624	0	4	3	0	16	389	2	0	0	5.03948
4624	0	5	1	0	16	389	2	0	0	0.16486
4624	0	5	2	0	16	389	2	0	0	0.290669
4624	0	5	3	0	16	389	2	0	0	1.6044
4632	0	4	1	0	16	389	3	0	0	0.364577
4632	0	4	2	0	16	389	3	0	0	0.348786
4632	0	4	3	0	16	389	3	0	0	5.03948
4632	0	5	1	0	16	389	3	0	0	0.16486
4632	0	5	2	0	16	389	3	0	0	0.290669
4632	0	5	3	0	16	389	3	0	0	1.6044
4656	0	4	1	0	16	389	1	0	0	0.320014
4656	0	4	2	0	16	389	1	0	0	0.374688
4656	0	4	3	0	16	389	1	0	0	5.23231
4656	0	5	1	0	16	389	1	0	0	0.150233
4656	0	5	2	0	16	389	1	0	0	0.304514
4656	0	5	3	0	16	389	1	0	0	1.64782
4664	0	4	1	0	16	389	2	0	0	0.320014
4664	0	4	2	0	16	389	2	0	0	0.374688
4664	0	4	3	0	16	389	2	0	0	5.23231
4664	0	5	1	0	16	389	2	0	0	0.150233
4664	0	5	2	0	16	389	2	0	0	0.304514
4664	0	5	3	0	16	389	2	0	0	1.64782
4672	0	4	1	0	16	389	3	0	0	0.320014
4672	0	4	2	0	16	389	3	0	0	0.374688
4672	0	4	3	0	16	389	3	0	0	5.23231
4672	0	5	1	0	16	389	3	0	0	0.150233
4672	0	5	2	0	16	389	3	0	0	0.304514
4672	0	5	3	0	16	389	3	0	0	1.64782
4696	0	4	1	0	16	389	1	0	0	0.307282
4696	0	4	2	0	16	389	1	0	0	0.470793
4696	0	4	3	0	16	389	1	0	0	5.52155
4696	0	5	1	0	16	389	1	0	0	0.146054
4696	0	5	2	0	16	389	1	0	0	0.344368
4696	0	5	3	0	16	389	1	0	0	1.71295
4704	0	4	1	0	16	389	2	0	0	0.307282
4704	0	4	2	0	16	389	2	0	0	0.470793
4704	0	4	3	0	16	389	2	0	1	5.52155
4704	0	5	1	0	16	389	2	0	0	0.146054
4704	0	5	2	0	16	389	2	0	0	0.344368
4704	0	5	3	0	16	389	2	0	0	1.71295
4712	0	4	1	0	16	389	3	0	0	0.307282
4712	0	4	2	0	16	389	3	0	0	0.470793
4712	0	4	3	0	16	389	3	0	1	5.52155
4712	0	5	1	0	16	389	3	0	0	0.146054
4712	0	5	2	0	16	389	3	0	0	0.344368
4712	0	5	3	0	16	389	3	0	1	1.71295
4736	0	3	1	0	16	389	1	0	0	0.88881
4736	0	3	2	0	16	389	1	0	0	3.95446
4736	0	4	1	0	16	389	1	0	0	0.320014
4736	0	4	2	0	16	389	1	0	0	0.484263
4736	0	5	1	0	16	389	1	0	0	0.150233
4736	0	5	2	0	16	389	1	0	0	0.348859
4744	0	3	1	0	16	389	2	0	0	0.88881
4744	0	3	2	0	16	389	2	0	0	3.95446
4744	0	4	1	0	16	389	2	0	0	0.320014
4744	0	4	2	0	16	389	2	0	0	0.484263
4744	0	5	1	0	16	389	2	0	0	0.150233
4744	0	5	2	0	16	389	2	0	0	0.348859
4752	0	3	1	0	16	389	3	0	0	0.88881
4752	0	3	2	0	16	389	3	0	0	3.95446
4752	0	4	1	0	16	389	3	0	0	0.320014
4752	0	4	2	0	16	389	3	0	0	0.484263
4752	0	5	1	0	16	389	3	0	0	0.150233
4752	0	5	2	0	16	389	3	0	0	0.348859
4776	0	3	1	0	16	389	1	0	0	1.71295
4776	0	3	2	0	16	389	1	0	0	5.52155
4776	0	4	1	0	16	389	1	0	0	0.364577
4776	0	4	2	0	16	389	1	0	0	0.531411
4776	0	5	1	0	16	389	1	0	0	0.16486
4776	0	5	2	0	16	389	1	0	0	0.364577
4784	0	3	1	0	16	389	2	0	0	1.71295
4784	0	3	2	0	16	389	2	0	1	5.52155
4784	0	4	1	0	16	389	2	0	0	0.364577
4784	0	4	2	0	16	389	2	0	0	0.531411
4784	0	5	1	0	16	389	2	0	0	0.16486
4784	0	5	2	0	16	389	2	0	0	0.364577
4792	0	3	1	0	16	389	3	0	1	1.71295
4792	0	3	2	0	16	389	3	0	1	5.52155
4792	0	4	1	0	16	389	3	0	0	0.364577
4792	0	4	2	0	16	389	3	0	0	0.531411
4792	0	5	1	0	16	389	3	0	0	0.16486
4792	0	5	2	0	16	389	3	0	0	0.364577
4816	0	3	1	0	16	389	1	0	0	0.65334
4816	0	3	2	0	16	389	1	0	0	3.50672
4816	0	4	1	0	16	389	1	0	0	0.307282
4816	0	4	2	0	16	389	1	0	0	0.470793
4816	0	5	1	0	16	389	1	0	0	0.146054
4816	0	5	2	0	16	389	1	0	0	0.344368
4824	0	3	1	0	16	389	2	0	0	0.65334
4824	0	3	2	0	16	389	2	0	0	3.50672
4824	0	4	1	0	16	389	2	0	0	0.307282
4824	0	4	2	0	16	389	2	0	0	0.470793
4824	0	5	1	0	16	389	2	0	0	0.146054
4824	0	5	2	0	16	389	2	0	0	0.344368
4832	0	3	1	0	16	389	3	0	0	0.65334
4832	0	3	2	0	16	389	3	0	0	3.50672
4832	0	4	1	0	16	389	3	0	0	0.307282
4832	0	4	2	0	16	389	3	0	0	0.470793
4832	0	5	1	0	16	389	3	0	0	0.146054
4832	0	5	2	0	16	389	3	0	0	0.344368
4856	0	3	1	0	16	389	1	0	0	1.43515
4856	0	3	2	0	16	389	1	0	0	4.17833
4856	0	3	5	0	16	389	1	0	0	0.728739
4856	0	4	1	0	16	389	1	0	0	0.264344
4856	0	4	2	0	16	389	1	0	0	0.312261
4856	0	4	5	0	16	389	1	0	0	4.66313
4864	0	3	1	0	16	389	2	0	0	1.43515
4864	0	3	2	0	16	389	2	0	0	4.17833
4864	0	3	5	0	16	389	2	0	0	0.728739
4864	0	4	1	0	16	389	2	0	0	0.264344
4864	0	4	2	0	16	389	2	0	0	0.312261
4864	0	4	5	0	16	389	2	0	0	4.66313
4872	0	3	1	0	16	389	3	0	0	1.43515
4872	0	3	2	0	16	389	3	0	0	4.17833
4872	0	3	5	0	16	389	3	0	0	0.728739
4872	0	4	1	0	16	389	3	0	0	0.264344
4872	0	4	2	0	16	389	3	0	0	0.312261
4872	0	4	5	0	16	389	3	0	0	4.66313
4896	0	3	1	0	16	389	1	0	0	1.71295
4896	0	3	2	0	16	389	1	0	0	5.52155
4896	0	4	1	0	16	389	1	0	0	0.364577
4896	0	4	2	0	16	389	1	0	0	0.531411
4896	0	5	1	0	16	389	1	0	0	0.16486
4896	0	5	2	0	16	389	1	0	0	0.364577
4904	0	3	1	0	16	389	2	0	0	1.71295
4904	0	3	2	0	16	389	2	0	1	5.52155
4904	0	4	1	0	16	389	2	0	0	0.364577
4904	0	4	2	0	16	389	2	0	0	0.531411
4904	0	5	1	0	16	389	2	0	0	0.16486
4904	0	5	2	0	16	389	2	0	0	0.364577
4912	0	3	1	0	16	389	3	0	1	1.71295
4912	0	3	2	0	16	389	3	0	1	5.52155
4912	0	4	1	0	16	389	3	0	0	0.364577
4912	0	4	2	0	16	389	3	0	0	0.531411
4912	0	5	1	0	16	389	3	0	0	0.16486
4912	0	5	2	0	16	389	3	0	0	0.364577
4936	0	4	1	0	16	389	1	0	0	0.364577
4936	0	4	2	0	16	389	1	0	0	0.531411
4936	0	4	3	0	16	389	1	0	0	5.52155
4936	0	5	1	0	16	389	1	0	0	0.16486
4936	0	5	2	0	16	389	1	0	0	0.364577
4936	0	5	3	0	16	389	1	0	0	1.71295
4944	0	4	1	0	16	389	2	0	0	0.364577
4944	0	4	2	0	16	389	2	0	0	0.531411
4944	0	4	3	0	16	389	2	0	1	5.52155
4944	0	5	1	0	16	389	2	0	0	0.16486
4944	0	5	2	0	16	389	2	0	0	0.364577
4944	0	5	3	0	16	389	2	0	0	1.71295
4952	0	4	1	0	16	389	3	0	0	0.364577
4952	0	4	2	0	16	389	3	0	0	0.531411
4952	0	4	3	0	16	389	3	0	1	5.52155
4952	0	5	1	0	16	389	3	0	0	0.16486
4952	0	5	2	0	16	389	3	0	0	0.364577
4952	0	5	3	0	16	389	3	0	1	1.71295
5016	0	3	1	0	16	389	1	0	0	1.71295
5016	0	3	2	0	16	389	1	0	0	5.52155
5016	0	4	1	0	16	389	1	0	0	0.364577
5016	0	4	2	0	16	389	1	0	0	0.531411
5016	0	5	1	0	16	389	1	0	0	0.16486
5016	0	5	2	0	16	389	1	0	0	0.364577
5024	0	3	1	0	16	389	2	0	0	1.71295
5024	0	3	2	0	16	389	2	0	1	5.52155
5024	0	4	1	0	16	389	2	0	0	0.364577
5024	0	4	2	0	16	389	2	0	0	0.531411
5024	0	5	1	0	16	389	2	0	0	0.16486
5024	0	5	2	0	16	389	2	0	0	0.364577
5032	0	3	1	0	16	389	3	0	1	1.71295
5032	0	3	2	0	16	389	3	0	1	5.52155
5032	0	4	1	0	16	389	3	0	0	0.364577
5032	0	4	2	0	16	389	3	0	0	0.531411
5032	0	5	1	0	16	389	3	0	0	0.16486
5032	0	5	2	0	16	389	3	0	0	0.364577
5056	0	4	1	0	16	389	1	0	0	0.159161
5056	0	4	2	0	16	389	1	0	0	0.197636
5056	0	4	3	0	16	389	1	0	0	4.24254
5056	0	5	1	0	16	389	1	0	0	0.105936
5056	0	5	2	0	16	389	1	0	0	0.225843
5056	0	5	3	0	16	389	1	0	0	1.45025
5064	0	4	1	0	16	389	2	0	0	0.159161
5064	0	4	2	0	16	389	2	0	0	0.197636
5064	0	4	3	0	16	389	2	0	0	4.24254
5064	0	5	1	0	16	389	2	0	0	0.105936
5064	0	5	2	0	16	389	2	0	0	0.225843
5064	0	5	3	0	16	389	2	0	0	1.45025
5072	0	4	1	0	16	389	3	0	0	0.159161
5072	0	4	2	0	16	389	3	0	0	0.197636
5072	0	4	3	0	16	389	3	0	0	4.24254
5072	0	5	1	0	16	389	3	0	0	0.105936
5072	0	5	2	0	16	389	3	0	0	0.225843
5072	0	5	3	0	16	389	3	0	0	1.45025
5096	0	4	1	0	16	389	1	0	0	0.364577
